nh,clust,agric_equipment_code,Member_own_any_equipment
7,4842,21,2
7,4842,22,2
7,4842,31,2
7,4842,41,2
7,4842,42,2
7,4842,51,2
7,4842,61,2
7,4842,62,2
7,4842,63,2
7,4842,64,2
7,4842,65,1
8,4842,21,2
8,4842,22,2
8,4842,31,2
8,4842,41,2
8,4842,42,2
8,4842,51,2
8,4842,61,2
8,4842,62,2
8,4842,63,2
8,4842,64,2
8,4842,65,1
10,4842,21,2
10,4842,22,2
10,4842,31,2
10,4842,42,2
10,4842,51,2
10,4842,61,2
10,4842,62,2
10,4842,63,2
10,4842,64,2
10,4842,65,1
11,4842,21,2
11,4842,22,2
11,4842,31,2
11,4842,41,2
11,4842,42,2
11,4842,51,2
11,4842,61,2
11,4842,62,2
11,4842,63,2
11,4842,64,2
11,4842,65,1
12,4842,21,2
12,4842,22,2
12,4842,31,2
12,4842,41,2
12,4842,42,2
12,4842,51,2
12,4842,61,2
12,4842,62,2
12,4842,63,2
12,4842,64,2
12,4842,65,1
14,4842,21,2
14,4842,22,2
14,4842,31,2
14,4842,41,2
14,4842,42,2
14,4842,51,2
14,4842,61,2
14,4842,62,2
14,4842,63,2
14,4842,64,2
14,4842,65,1
16,4842,21,2
16,4842,22,2
16,4842,31,2
16,4842,41,2
16,4842,42,2
16,4842,51,2
16,4842,61,2
16,4842,62,2
16,4842,63,2
16,4842,64,2
16,4842,65,1
17,4842,21,2
17,4842,22,2
17,4842,31,2
17,4842,41,2
17,4842,42,2
17,4842,51,2
17,4842,61,2
17,4842,62,2
17,4842,63,2
17,4842,64,2
17,4842,65,1
19,4842,21,2
19,4842,22,2
19,4842,31,2
19,4842,41,2
19,4842,42,2
19,4842,51,2
19,4842,61,2
19,4842,62,2
19,4842,63,2
19,4842,64,2
19,4842,65,1
20,4842,21,2
20,4842,22,2
20,4842,31,2
20,4842,41,2
20,4842,42,2
20,4842,51,2
20,4842,61,2
20,4842,62,2
20,4842,63,2
20,4842,64,2
20,4842,65,1
4,4845,21,2
4,4845,22,2
4,4845,31,2
4,4845,41,2
4,4845,42,2
4,4845,51,2
4,4845,61,2
4,4845,62,1
4,4845,63,1
4,4845,64,2
4,4845,65,2
6,4845,21,2
6,4845,22,2
6,4845,31,2
6,4845,41,2
6,4845,42,2
6,4845,51,2
6,4845,61,1
6,4845,62,2
6,4845,63,2
6,4845,64,2
6,4845,65,2
7,4845,21,2
7,4845,22,2
7,4845,31,2
7,4845,41,2
7,4845,51,2
7,4845,61,2
7,4845,62,1
7,4845,63,1
7,4845,64,2
7,4845,65,2
10,4845,21,2
10,4845,22,2
10,4845,31,2
10,4845,41,2
10,4845,51,2
10,4845,61,2
10,4845,62,1
10,4845,63,1
10,4845,64,2
10,4845,65,2
11,4845,21,2
11,4845,22,2
11,4845,31,2
11,4845,41,2
11,4845,42,2
11,4845,51,2
11,4845,61,2
11,4845,62,2
11,4845,63,1
11,4845,64,2
11,4845,65,2
12,4845,21,2
12,4845,22,2
12,4845,31,2
12,4845,41,2
12,4845,42,2
12,4845,51,2
12,4845,61,2
12,4845,62,1
12,4845,63,1
12,4845,64,2
12,4845,65,2
13,4845,21,2
13,4845,22,2
13,4845,31,2
13,4845,41,2
13,4845,42,2
13,4845,51,2
13,4845,61,2
13,4845,62,1
13,4845,63,1
13,4845,65,2
14,4845,21,2
14,4845,22,2
14,4845,31,2
14,4845,41,2
14,4845,42,2
14,4845,51,2
14,4845,61,2
14,4845,62,1
14,4845,63,1
14,4845,64,2
14,4845,65,2
15,4845,21,2
15,4845,22,2
15,4845,31,2
15,4845,41,2
15,4845,51,2
15,4845,61,2
15,4845,62,1
15,4845,63,1
15,4845,64,2
15,4845,65,2
16,4845,21,2
16,4845,22,2
16,4845,31,2
16,4845,41,2
16,4845,42,2
16,4845,51,2
16,4845,61,2
16,4845,62,1
16,4845,63,1
16,4845,64,2
16,4845,65,2
17,4845,21,2
17,4845,22,2
17,4845,31,2
17,4845,41,2
17,4845,42,2
17,4845,51,2
17,4845,61,2
17,4845,62,1
17,4845,63,1
17,4845,64,2
17,4845,65,2
19,4845,21,2
19,4845,22,2
19,4845,31,2
19,4845,41,2
19,4845,42,2
19,4845,51,2
19,4845,61,2
19,4845,62,1
19,4845,63,1
19,4845,64,2
19,4845,65,2
20,4845,21,2
20,4845,22,2
20,4845,31,2
20,4845,41,2
20,4845,42,2
20,4845,51,2
20,4845,61,1
20,4845,62,1
20,4845,63,1
20,4845,64,2
20,4845,65,2
23,4845,21,2
23,4845,22,2
23,4845,31,2
23,4845,41,2
23,4845,42,2
23,4845,51,2
23,4845,61,2
23,4845,62,1
23,4845,63,1
23,4845,64,2
23,4845,65,2
7,4849,63,1
8,4855,21,2
8,4855,22,2
8,4855,31,2
8,4855,41,1
8,4855,42,2
8,4855,51,2
8,4855,61,2
8,4855,62,2
8,4855,63,2
8,4855,64,2
8,4855,65,2
16,4855,21,1
16,4855,22,2
16,4855,31,1
16,4855,41,2
16,4855,42,2
16,4855,51,2
16,4855,61,2
16,4855,62,2
16,4855,63,2
16,4855,64,2
16,4855,65,2
12,4865,21,2
12,4865,22,1
12,4865,31,2
12,4865,41,2
12,4865,42,2
12,4865,51,2
12,4865,61,2
12,4865,62,2
12,4865,63,2
12,4865,64,2
12,4865,65,2
13,4865,21,2
13,4865,22,1
13,4865,31,1
13,4865,41,2
13,4865,42,2
13,4865,51,2
13,4865,61,2
13,4865,62,2
13,4865,63,2
13,4865,64,2
13,4865,65,2
14,4865,21,2
14,4865,22,1
14,4865,31,2
14,4865,41,2
14,4865,42,2
14,4865,51,2
14,4865,61,2
14,4865,62,2
14,4865,63,2
14,4865,64,2
14,4865,65,2
15,4865,21,2
15,4865,22,1
15,4865,31,1
15,4865,41,2
15,4865,42,2
15,4865,51,2
15,4865,61,2
15,4865,62,2
15,4865,63,2
15,4865,64,2
15,4865,65,2
17,4865,21,2
17,4865,22,1
17,4865,31,1
17,4865,41,2
17,4865,42,2
17,4865,51,2
17,4865,61,2
17,4865,62,2
17,4865,63,2
17,4865,64,2
17,4865,65,2
8,4869,21,2
8,4869,22,1
8,4869,31,2
8,4869,41,2
8,4869,42,2
8,4869,51,2
8,4869,61,2
8,4869,62,2
8,4869,63,2
8,4869,64,2
8,4869,65,2
9,4869,21,2
9,4869,22,1
9,4869,31,2
9,4869,41,2
9,4869,42,2
9,4869,51,2
9,4869,61,2
9,4869,62,2
9,4869,63,2
9,4869,64,2
9,4869,65,2
12,4869,21,2
12,4869,22,1
12,4869,31,2
12,4869,41,2
12,4869,42,2
12,4869,51,2
12,4869,61,2
12,4869,62,2
12,4869,63,2
12,4869,64,2
12,4869,65,2
13,4869,21,2
13,4869,22,1
13,4869,31,2
13,4869,41,2
13,4869,42,2
13,4869,51,2
13,4869,61,2
13,4869,62,2
13,4869,63,2
13,4869,64,2
13,4869,65,2
14,4869,21,2
14,4869,22,1
14,4869,31,2
14,4869,41,2
14,4869,42,2
14,4869,51,2
14,4869,61,2
14,4869,62,2
14,4869,63,2
14,4869,64,2
14,4869,65,2
15,4869,21,2
15,4869,22,1
15,4869,31,1
15,4869,41,2
15,4869,42,2
15,4869,51,2
15,4869,61,2
15,4869,62,2
15,4869,63,2
15,4869,64,2
15,4869,65,2
17,4869,21,2
17,4869,22,1
17,4869,31,2
17,4869,41,2
17,4869,42,2
17,4869,51,2
17,4869,61,2
17,4869,62,2
17,4869,63,2
17,4869,64,2
17,4869,65,2
19,4869,21,2
19,4869,22,1
19,4869,31,2
19,4869,41,2
19,4869,42,2
19,4869,51,2
19,4869,61,2
19,4869,62,2
19,4869,63,2
19,4869,64,2
19,4869,65,2
1,4875,21,2
1,4875,22,2
1,4875,31,2
1,4875,41,2
1,4875,42,2
1,4875,51,1
1,4875,61,2
1,4875,62,2
1,4875,63,2
1,4875,64,2
1,4875,65,2
1,4885,21,2
1,4885,22,2
1,4885,31,2
1,4885,41,1
1,4885,42,2
1,4885,51,2
1,4885,61,2
1,4885,62,2
1,4885,63,2
1,4885,64,2
1,4885,65,2
9,4885,21,2
9,4885,22,2
9,4885,31,2
9,4885,41,1
9,4885,42,2
9,4885,51,2
9,4885,61,2
9,4885,62,2
9,4885,63,2
9,4885,64,2
9,4885,65,2
13,4885,21,2
13,4885,22,2
13,4885,31,2
13,4885,41,1
13,4885,42,2
13,4885,51,2
13,4885,61,2
13,4885,62,2
13,4885,63,2
13,4885,64,2
13,4885,65,2
15,4885,21,2
15,4885,22,2
15,4885,31,2
15,4885,41,1
15,4885,42,2
15,4885,51,2
15,4885,61,2
15,4885,62,2
15,4885,63,2
15,4885,64,2
15,4885,65,2
16,4885,21,2
16,4885,22,2
16,4885,31,2
16,4885,41,1
16,4885,42,2
16,4885,51,2
16,4885,61,2
16,4885,62,2
16,4885,63,2
16,4885,64,2
16,4885,65,2
20,4885,21,2
20,4885,22,2
20,4885,31,2
20,4885,41,1
20,4885,42,2
20,4885,51,2
20,4885,61,2
20,4885,62,2
20,4885,63,2
20,4885,64,2
20,4885,65,2
2,4889,21,2
2,4889,22,1
2,4889,31,2
2,4889,41,2
2,4889,42,2
2,4889,51,2
2,4889,61,2
2,4889,62,2
2,4889,63,2
2,4889,64,2
2,4889,65,2
10,4889,21,2
10,4889,22,1
10,4889,31,2
10,4889,41,2
10,4889,42,2
10,4889,51,2
10,4889,61,2
10,4889,62,2
10,4889,63,2
10,4889,64,2
10,4889,65,2
20,4889,21,2
20,4889,22,1
20,4889,31,2
20,4889,41,2
20,4889,42,2
20,4889,51,2
20,4889,61,2
20,4889,62,2
20,4889,63,2
20,4889,64,2
20,4889,65,2
8,4895,21,2
8,4895,22,1
8,4895,31,1
8,4895,41,2
8,4895,42,2
8,4895,51,2
8,4895,61,2
8,4895,62,2
8,4895,63,2
8,4895,64,2
8,4895,65,2
10,4895,21,2
10,4895,22,1
10,4895,31,1
10,4895,41,2
10,4895,42,2
10,4895,51,2
10,4895,61,2
10,4895,62,2
10,4895,63,2
10,4895,64,2
10,4895,65,2
11,4895,21,2
11,4895,22,1
11,4895,31,2
11,4895,41,2
11,4895,42,2
11,4895,51,2
11,4895,61,2
11,4895,62,2
11,4895,63,2
11,4895,64,2
11,4895,65,2
16,4895,21,2
16,4895,22,2
16,4895,31,2
16,4895,41,1
16,4895,42,2
16,4895,51,2
16,4895,61,2
16,4895,62,2
16,4895,63,2
16,4895,64,2
16,4895,65,2
17,4895,21,2
17,4895,22,2
17,4895,31,1
17,4895,41,1
17,4895,42,2
17,4895,51,2
17,4895,61,2
17,4895,62,2
17,4895,63,2
17,4895,64,2
17,4895,65,2
18,4895,21,2
18,4895,22,2
18,4895,31,2
18,4895,41,1
18,4895,42,2
18,4895,51,2
18,4895,61,2
18,4895,62,2
18,4895,63,2
18,4895,64,2
18,4895,65,2
6,4902,21,2
6,4902,22,1
6,4902,31,2
6,4902,41,2
6,4902,42,2
6,4902,51,2
6,4902,61,2
6,4902,62,2
6,4902,63,2
6,4902,64,2
6,4902,65,2
7,4902,21,2
7,4902,22,1
7,4902,31,2
7,4902,41,2
7,4902,42,2
7,4902,51,2
7,4902,61,2
7,4902,62,2
7,4902,63,2
7,4902,64,2
7,4902,65,2
8,4902,21,2
8,4902,22,1
8,4902,31,2
8,4902,41,2
8,4902,42,2
8,4902,51,2
8,4902,61,2
8,4902,62,2
8,4902,63,2
8,4902,64,2
8,4902,65,2
9,4902,21,2
9,4902,22,1
9,4902,31,2
9,4902,41,2
9,4902,42,2
9,4902,51,2
9,4902,61,2
9,4902,62,2
9,4902,63,2
9,4902,64,2
9,4902,65,2
16,4902,21,2
16,4902,22,1
16,4902,31,2
16,4902,41,2
16,4902,42,2
16,4902,51,2
16,4902,61,2
16,4902,62,2
16,4902,63,2
16,4902,64,2
16,4902,65,2
19,4902,21,2
19,4902,22,1
19,4902,31,2
19,4902,41,2
19,4902,42,2
19,4902,51,2
19,4902,61,2
19,4902,62,2
19,4902,63,2
19,4902,64,2
19,4902,65,2
2,4905,21,2
2,4905,22,2
2,4905,31,2
2,4905,41,1
2,4905,42,2
2,4905,51,2
2,4905,61,2
2,4905,62,2
2,4905,63,2
2,4905,64,2
2,4905,65,2
8,4905,21,2
8,4905,22,2
8,4905,31,2
8,4905,41,1
8,4905,42,2
8,4905,51,2
8,4905,61,2
8,4905,62,2
8,4905,63,2
8,4905,64,2
8,4905,65,2
9,4909,21,2
9,4909,22,1
9,4909,31,2
9,4909,41,2
9,4909,42,2
9,4909,51,2
9,4909,61,2
9,4909,62,2
9,4909,63,2
9,4909,64,2
9,4909,65,2
19,4909,21,2
19,4909,22,1
19,4909,31,2
19,4909,41,2
19,4909,42,2
19,4909,51,2
19,4909,61,2
19,4909,62,2
19,4909,63,2
19,4909,64,2
19,4909,65,2
11,4912,21,2
11,4912,22,2
11,4912,31,2
11,4912,41,1
11,4912,42,2
11,4912,51,2
11,4912,61,2
11,4912,62,2
11,4912,63,2
11,4912,64,2
11,4912,65,2
14,4912,21,2
14,4912,22,2
14,4912,31,2
14,4912,41,1
14,4912,42,2
14,4912,51,2
14,4912,61,2
14,4912,62,2
14,4912,63,2
14,4912,64,2
14,4912,65,2
17,4912,21,2
17,4912,22,2
17,4912,31,2
17,4912,41,1
17,4912,42,2
17,4912,51,2
17,4912,61,2
17,4912,62,2
17,4912,63,2
17,4912,64,2
17,4912,65,2
3,4915,21,2
3,4915,22,2
3,4915,31,2
3,4915,41,1
3,4915,42,2
3,4915,51,2
3,4915,61,2
3,4915,62,2
3,4915,63,2
3,4915,64,2
3,4915,65,2
13,4915,21,2
13,4915,22,2
13,4915,31,1
13,4915,41,2
13,4915,42,2
13,4915,51,2
13,4915,61,2
13,4915,62,2
13,4915,63,2
13,4915,64,2
13,4915,65,2
20,4915,21,2
20,4915,22,1
20,4915,31,1
20,4915,41,2
20,4915,42,2
20,4915,51,2
20,4915,61,2
20,4915,62,2
20,4915,63,2
20,4915,64,2
20,4915,65,2
17,4919,21,2
17,4919,22,1
17,4919,31,2
17,4919,41,2
17,4919,42,2
17,4919,51,2
17,4919,61,2
17,4919,62,2
17,4919,63,2
17,4919,64,2
17,4919,65,2
19,4919,21,2
19,4919,22,1
19,4919,31,2
19,4919,41,2
19,4919,42,2
19,4919,51,2
19,4919,61,2
19,4919,62,2
19,4919,63,2
19,4919,64,2
19,4919,65,2
14,4922,21,2
14,4922,22,1
14,4922,31,2
14,4922,41,2
14,4922,42,2
14,4922,51,2
14,4922,61,2
14,4922,62,2
14,4922,63,2
14,4922,64,2
14,4922,65,2
15,4922,21,2
15,4922,22,1
15,4922,31,1
15,4922,41,2
15,4922,42,2
15,4922,51,2
15,4922,61,2
15,4922,62,2
15,4922,63,2
15,4922,64,2
15,4922,65,2
20,4922,21,2
20,4922,22,1
20,4922,31,1
20,4922,41,2
20,4922,42,2
20,4922,51,2
20,4922,61,2
20,4922,62,2
20,4922,63,2
20,4922,64,2
20,4922,65,2
1,4929,21,2
1,4929,22,2
1,4929,31,2
1,4929,41,2
1,4929,42,2
1,4929,51,2
1,4929,61,2
1,4929,62,2
1,4929,63,2
1,4929,64,2
1,4929,65,1
2,4929,21,2
2,4929,22,2
2,4929,31,2
2,4929,41,2
2,4929,42,2
2,4929,51,2
2,4929,61,2
2,4929,62,2
2,4929,63,2
2,4929,64,2
2,4929,65,1
3,4929,21,2
3,4929,22,2
3,4929,31,2
3,4929,41,2
3,4929,42,2
3,4929,51,2
3,4929,61,2
3,4929,62,2
3,4929,63,2
3,4929,64,2
3,4929,65,1
4,4929,21,2
4,4929,22,2
4,4929,31,2
4,4929,41,2
4,4929,42,2
4,4929,51,2
4,4929,61,2
4,4929,62,2
4,4929,63,2
4,4929,64,2
4,4929,65,1
5,4929,21,2
5,4929,22,2
5,4929,31,2
5,4929,41,2
5,4929,42,2
5,4929,51,2
5,4929,61,2
5,4929,62,2
5,4929,63,2
5,4929,64,2
5,4929,65,1
6,4929,21,2
6,4929,22,2
6,4929,31,2
6,4929,41,2
6,4929,42,2
6,4929,51,2
6,4929,61,2
6,4929,62,2
6,4929,63,2
6,4929,64,2
6,4929,65,1
7,4929,21,2
7,4929,22,2
7,4929,31,2
7,4929,41,2
7,4929,42,2
7,4929,51,2
7,4929,61,2
7,4929,62,2
7,4929,63,2
7,4929,64,2
7,4929,65,1
8,4929,21,2
8,4929,22,2
8,4929,31,2
8,4929,41,2
8,4929,42,2
8,4929,51,2
8,4929,61,2
8,4929,62,2
8,4929,63,2
8,4929,64,2
8,4929,65,1
9,4929,21,2
9,4929,22,2
9,4929,31,2
9,4929,41,2
9,4929,42,2
9,4929,51,2
9,4929,61,2
9,4929,62,2
9,4929,63,2
9,4929,64,2
9,4929,65,1
10,4929,21,2
10,4929,22,2
10,4929,31,2
10,4929,41,2
10,4929,42,2
10,4929,51,2
10,4929,61,2
10,4929,62,2
10,4929,63,2
10,4929,64,2
10,4929,65,1
12,4929,21,2
12,4929,22,2
12,4929,31,2
12,4929,41,2
12,4929,42,2
12,4929,51,2
12,4929,61,2
12,4929,62,2
12,4929,63,2
12,4929,64,2
12,4929,65,1
13,4929,21,2
13,4929,22,2
13,4929,31,2
13,4929,41,2
13,4929,42,2
13,4929,51,2
13,4929,61,2
13,4929,62,2
13,4929,63,2
13,4929,64,2
13,4929,65,1
14,4929,21,2
14,4929,22,2
14,4929,31,2
14,4929,41,2
14,4929,42,2
14,4929,51,2
14,4929,61,2
14,4929,62,2
14,4929,63,2
14,4929,64,2
14,4929,65,1
15,4929,21,2
15,4929,22,2
15,4929,31,2
15,4929,41,2
15,4929,42,2
15,4929,51,2
15,4929,61,2
15,4929,62,2
15,4929,63,2
15,4929,64,2
15,4929,65,1
16,4929,21,2
16,4929,22,2
16,4929,31,2
16,4929,41,2
16,4929,42,2
16,4929,51,2
16,4929,61,2
16,4929,62,2
16,4929,63,2
16,4929,64,2
16,4929,65,1
17,4929,21,2
17,4929,22,2
17,4929,31,2
17,4929,41,2
17,4929,42,2
17,4929,51,2
17,4929,61,2
17,4929,62,2
17,4929,63,2
17,4929,64,2
17,4929,65,1
18,4929,21,2
18,4929,22,2
18,4929,31,2
18,4929,41,2
18,4929,42,2
18,4929,51,2
18,4929,61,2
18,4929,62,2
18,4929,63,2
18,4929,64,2
18,4929,65,1
20,4929,21,2
20,4929,22,2
20,4929,31,2
20,4929,41,2
20,4929,42,2
20,4929,51,2
20,4929,61,2
20,4929,62,2
20,4929,63,2
20,4929,64,2
20,4929,65,1
1,4939,21,2
1,4939,22,2
1,4939,31,2
1,4939,41,2
1,4939,42,2
1,4939,51,2
1,4939,61,2
1,4939,62,2
1,4939,63,2
1,4939,64,2
1,4939,65,1
2,4939,21,2
2,4939,22,2
2,4939,31,2
2,4939,41,2
2,4939,42,2
2,4939,51,2
2,4939,61,2
2,4939,62,2
2,4939,63,2
2,4939,64,2
2,4939,65,1
3,4939,21,2
3,4939,22,2
3,4939,31,2
3,4939,41,2
3,4939,42,2
3,4939,51,2
3,4939,61,2
3,4939,62,2
3,4939,63,2
3,4939,64,2
3,4939,65,1
4,4939,21,2
4,4939,22,2
4,4939,31,2
4,4939,41,2
4,4939,42,2
4,4939,51,2
4,4939,61,2
4,4939,62,2
4,4939,63,2
4,4939,64,2
4,4939,65,1
5,4939,21,2
5,4939,22,2
5,4939,31,2
5,4939,41,2
5,4939,42,2
5,4939,51,2
5,4939,61,2
5,4939,62,2
5,4939,63,2
5,4939,64,2
5,4939,65,1
6,4939,21,2
6,4939,22,2
6,4939,31,2
6,4939,41,2
6,4939,42,2
6,4939,51,2
6,4939,61,2
6,4939,62,2
6,4939,63,2
6,4939,64,2
6,4939,65,1
7,4939,21,2
7,4939,22,2
7,4939,31,2
7,4939,41,2
7,4939,42,2
7,4939,51,2
7,4939,61,2
7,4939,62,2
7,4939,63,2
7,4939,64,2
7,4939,65,1
8,4939,21,2
8,4939,22,2
8,4939,31,2
8,4939,41,2
8,4939,42,2
8,4939,51,2
8,4939,61,2
8,4939,62,2
8,4939,63,2
8,4939,64,2
8,4939,65,1
9,4939,21,2
9,4939,22,2
9,4939,31,2
9,4939,41,2
9,4939,42,2
9,4939,51,2
9,4939,61,2
9,4939,62,2
9,4939,63,2
9,4939,64,2
9,4939,65,1
10,4939,21,2
10,4939,22,2
10,4939,31,2
10,4939,41,2
10,4939,42,2
10,4939,51,2
10,4939,61,2
10,4939,62,2
10,4939,63,2
10,4939,64,2
10,4939,65,1
11,4939,21,2
11,4939,22,2
11,4939,31,2
11,4939,41,2
11,4939,42,2
11,4939,51,2
11,4939,61,2
11,4939,62,2
11,4939,63,2
11,4939,64,2
11,4939,65,1
13,4939,21,2
13,4939,22,2
13,4939,31,2
13,4939,41,2
13,4939,42,2
13,4939,51,2
13,4939,61,2
13,4939,62,2
13,4939,63,2
13,4939,64,2
13,4939,65,1
15,4939,21,2
15,4939,22,2
15,4939,31,2
15,4939,41,2
15,4939,42,2
15,4939,51,2
15,4939,61,2
15,4939,62,2
15,4939,63,2
15,4939,64,2
15,4939,65,1
16,4939,21,2
16,4939,22,2
16,4939,31,2
16,4939,41,2
16,4939,42,2
16,4939,51,2
16,4939,61,2
16,4939,62,2
16,4939,63,2
16,4939,64,2
16,4939,65,1
17,4939,21,2
17,4939,22,2
17,4939,31,2
17,4939,41,2
17,4939,42,2
17,4939,51,2
17,4939,61,2
17,4939,62,2
17,4939,63,2
17,4939,64,2
17,4939,65,1
18,4939,21,2
18,4939,22,2
18,4939,31,2
18,4939,41,2
18,4939,42,2
18,4939,51,2
18,4939,61,2
18,4939,62,2
18,4939,63,2
18,4939,64,2
18,4939,65,1
19,4939,21,2
19,4939,22,2
19,4939,31,2
19,4939,41,2
19,4939,42,2
19,4939,51,2
19,4939,61,2
19,4939,62,2
19,4939,63,2
19,4939,64,2
19,4939,65,1
20,4939,21,2
20,4939,22,2
20,4939,31,2
20,4939,41,2
20,4939,42,2
20,4939,51,2
20,4939,61,2
20,4939,62,2
20,4939,63,2
20,4939,64,2
20,4939,65,1
1,4942,21,2
1,4942,22,2
1,4942,31,2
1,4942,41,2
1,4942,42,2
1,4942,51,2
1,4942,61,2
1,4942,62,2
1,4942,63,2
1,4942,64,2
1,4942,65,1
2,4942,21,2
2,4942,22,2
2,4942,31,2
2,4942,41,2
2,4942,42,2
2,4942,51,2
2,4942,61,2
2,4942,62,2
2,4942,63,2
2,4942,64,2
2,4942,65,1
3,4942,21,2
3,4942,22,2
3,4942,31,2
3,4942,41,2
3,4942,42,2
3,4942,51,2
3,4942,61,2
3,4942,62,2
3,4942,63,2
3,4942,64,2
3,4942,65,1
4,4942,21,2
4,4942,22,2
4,4942,31,2
4,4942,41,2
4,4942,42,2
4,4942,51,2
4,4942,61,2
4,4942,62,2
4,4942,63,2
4,4942,64,2
4,4942,65,1
6,4942,21,2
6,4942,22,2
6,4942,31,2
6,4942,41,2
6,4942,42,2
6,4942,51,2
6,4942,61,2
6,4942,62,2
6,4942,63,2
6,4942,64,2
6,4942,65,1
7,4942,21,2
7,4942,22,2
7,4942,31,2
7,4942,41,2
7,4942,42,2
7,4942,51,2
7,4942,61,2
7,4942,62,2
7,4942,63,2
7,4942,64,2
7,4942,65,1
9,4942,21,2
9,4942,22,2
9,4942,31,2
9,4942,41,2
9,4942,42,2
9,4942,51,2
9,4942,61,2
9,4942,62,2
9,4942,63,2
9,4942,64,2
9,4942,65,1
10,4942,21,2
10,4942,22,2
10,4942,31,2
10,4942,41,2
10,4942,42,2
10,4942,51,2
10,4942,61,2
10,4942,62,2
10,4942,63,2
10,4942,64,2
10,4942,65,1
12,4942,21,2
12,4942,22,2
12,4942,31,2
12,4942,41,2
12,4942,42,2
12,4942,51,2
12,4942,61,2
12,4942,62,2
12,4942,63,2
12,4942,64,2
12,4942,65,1
13,4942,21,2
13,4942,22,2
13,4942,31,2
13,4942,41,2
13,4942,42,2
13,4942,51,2
13,4942,61,2
13,4942,62,2
13,4942,63,2
13,4942,64,2
13,4942,65,1
15,4942,21,2
15,4942,22,2
15,4942,31,2
15,4942,41,2
15,4942,42,2
15,4942,51,2
15,4942,61,2
15,4942,62,2
15,4942,63,2
15,4942,64,2
15,4942,65,1
16,4942,21,2
16,4942,22,2
16,4942,31,2
16,4942,41,2
16,4942,42,2
16,4942,51,2
16,4942,61,2
16,4942,62,2
16,4942,63,2
16,4942,64,2
16,4942,65,1
17,4942,21,2
17,4942,22,2
17,4942,31,2
17,4942,41,2
17,4942,42,2
17,4942,51,2
17,4942,61,2
17,4942,62,2
17,4942,63,2
17,4942,64,2
17,4942,65,1
18,4942,21,2
18,4942,22,2
18,4942,31,2
18,4942,41,2
18,4942,42,2
18,4942,51,2
18,4942,61,2
18,4942,62,2
18,4942,63,2
18,4942,64,2
18,4942,65,1
19,4942,21,2
19,4942,22,2
19,4942,31,2
19,4942,41,2
19,4942,42,2
19,4942,51,2
19,4942,61,2
19,4942,62,2
19,4942,63,2
19,4942,64,2
19,4942,65,1
1,4944,21,2
1,4944,22,2
1,4944,31,2
1,4944,41,2
1,4944,42,2
1,4944,51,2
1,4944,61,2
1,4944,62,2
1,4944,63,2
1,4944,64,2
1,4944,65,1
2,4944,21,2
2,4944,22,2
2,4944,31,2
2,4944,41,2
2,4944,42,2
2,4944,51,2
2,4944,61,2
2,4944,62,2
2,4944,63,2
2,4944,64,2
2,4944,65,1
3,4944,21,2
3,4944,22,2
3,4944,31,2
3,4944,41,2
3,4944,42,2
3,4944,51,2
3,4944,61,2
3,4944,62,2
3,4944,63,2
3,4944,64,2
3,4944,65,1
8,4944,21,2
8,4944,22,2
8,4944,31,2
8,4944,41,2
8,4944,42,2
8,4944,51,2
8,4944,61,2
8,4944,62,2
8,4944,63,2
8,4944,64,2
8,4944,65,1
9,4944,21,2
9,4944,22,2
9,4944,31,2
9,4944,41,2
9,4944,42,2
9,4944,51,2
9,4944,61,2
9,4944,62,2
9,4944,63,2
9,4944,64,2
9,4944,65,1
10,4944,21,2
10,4944,22,2
10,4944,31,2
10,4944,41,2
10,4944,42,2
10,4944,51,2
10,4944,61,2
10,4944,62,2
10,4944,63,2
10,4944,64,2
10,4944,65,1
12,4944,21,2
12,4944,22,2
12,4944,31,2
12,4944,41,2
12,4944,42,2
12,4944,51,2
12,4944,61,2
12,4944,62,2
12,4944,63,2
12,4944,64,2
12,4944,65,1
14,4944,21,2
14,4944,22,2
14,4944,31,2
14,4944,41,2
14,4944,42,2
14,4944,51,2
14,4944,61,2
14,4944,62,2
14,4944,63,2
14,4944,64,2
14,4944,65,1
15,4944,21,2
15,4944,22,2
15,4944,31,2
15,4944,41,2
15,4944,42,2
15,4944,51,2
15,4944,61,2
15,4944,62,2
15,4944,63,2
15,4944,64,2
15,4944,65,1
16,4944,21,2
16,4944,22,2
16,4944,31,2
16,4944,41,2
16,4944,42,2
16,4944,51,2
16,4944,61,2
16,4944,62,2
16,4944,63,2
16,4944,64,2
16,4944,65,1
17,4944,21,2
17,4944,22,2
17,4944,31,2
17,4944,41,2
17,4944,42,2
17,4944,51,2
17,4944,61,2
17,4944,62,2
17,4944,63,2
17,4944,64,2
17,4944,65,1
20,4944,21,2
20,4944,22,2
20,4944,31,2
20,4944,41,2
20,4944,42,2
20,4944,51,2
20,4944,61,2
20,4944,62,2
20,4944,63,2
20,4944,64,2
20,4944,65,1
2,4949,21,2
2,4949,22,2
2,4949,31,2
2,4949,41,2
2,4949,42,2
2,4949,51,2
2,4949,61,2
2,4949,62,2
2,4949,63,2
2,4949,64,2
2,4949,65,1
3,4949,21,2
3,4949,22,2
3,4949,31,2
3,4949,41,2
3,4949,42,2
3,4949,51,2
3,4949,61,2
3,4949,62,2
3,4949,63,2
3,4949,64,2
3,4949,65,1
4,4949,21,2
4,4949,22,2
4,4949,31,2
4,4949,41,2
4,4949,42,2
